FBgn0040363	0	0	1
FBgn0040368	0	0	0
FBgn0026872	2127	1053	1218
FBgn0029580	183	158	130
FBgn0025383	0	0	0
FBgn0025381	3072	1631	1443
FBgn0025394	6876	3909	3382
FBgn0000482	1704	1069	878
FBgn0001189	238	1846	2177
FBgn0029587	453	5683	5269
FBgn0024897	29	26	31
FBgn0025391	1106	494	612
FBgn0025378	0	0	0
FBgn0023130	1948	1214	1276
FBgn0023530	389	200	261
FBgn0025390	505	399	433
FBgn0025393	0	171	242
FBgn0003517	11975	6026	5957
FBgn0044508	1	0	1
FBgn0025382	3528	1803	1734
FBgn0052808	282	208	294
FBgn0027791	1266	637	658
FBgn0027793	159	76	83
FBgn0052806	0	0	0
FBgn0026873	734	440	463
FBgn0023513	145	65	115
FBgn0014411	4468	2580	2498
FBgn0023514	2020	1497	1364
FBgn0029594	2482	1838	1766
FBgn0023519	2721	2729	2859
FBgn0023509	958	552	651
FBgn0023510	16854	8649	8217
FBgn0023508	7539	3912	3627
FBgn0023522	2742	1381	1389
FBgn0023521	709	335	374
FBgn0025627	72	34	40
FBgn0025630	2798	2038	2047
FBgn0025629	1079	870	998
FBgn0025628	6487	3644	3937
FBgn0029596	0	7	26
FBgn0025626	3835	1934	1901
FBgn0025625	7345	4929	4841
FBgn0025631	4	3	1
FBgn0026878	0	0	0
FBgn0000667	4870	3815	3872
FBgn0003964	8736	4283	4482
FBgn0023545	4572	2843	2853
FBgn0023520	899	499	431
FBgn0023512	816	541	459
FBgn0023511	1925	1040	998
FBgn0052801	0	0	0
FBgn0023518	3212	2199	2139
FBgn0026088	1367	1112	1098
FBgn0026089	1641	1153	1103
FBgn0023517	511	289	257
FBgn0023516	766	496	439
FBgn0023515	441	228	213
FBgn0028969	10164	4713	5455
FBgn0026090	3005	1499	1510
FBgn0029590	0	0	0
FBgn0025624	1361	957	865
FBgn0040395	43546	21590	21969
FBgn0000382	63008	32449	30658
FBgn0023507	540	273	280
FBgn0004654	278	469	465
FBgn0023540	121	65	56
FBgn0025839	3098	1583	1583
FBgn0011576	1	730	735
FBgn0015036	16	401	392
FBgn0003116	2506	1552	1620
FBgn0040899	1237	578	659
FBgn0040900	2910	1371	1539
FBgn0024984	42	32	40
FBgn0023549	1443	1068	897
FBgn0029606	0	0	0
FBgn0003048	976	590	732
FBgn0000810	1323	657	666
FBgn0023523	0	0	0
FBgn0023527	1201	1193	1091
FBgn0040391	24	18	6
FBgn0053218	34	15	19
FBgn0003079	7502	3734	3777
FBgn0003159	154	77	77
FBgn0040389	2143	1045	1107
FBgn0044047	54	23	31
FBgn0040392	0	0	0
FBgn0023526	6241	3137	3106
FBgn0023529	17042	8752	8296
FBgn0023528	14233	7334	8074
FBgn0027296	5099	2352	2747
FBgn0023524	14816	7460	7364
FBgn0023525	1201	603	598
FBgn0000377	1198	656	542
FBgn0001330	1456	876	931
FBgn0004397	0	0	0
FBgn0023550	34	18	16
FBgn0029603	7	3	4
FBgn0023542	1596	1145	1147
FBgn0023541	0	467	394
FBgn0005670	0	2	0
FBgn0004655	2321	1219	1108
FBgn0013432	1899	1313	1244
FBgn0004861	3697	1819	1898
FBgn0004860	2233	1194	1124
FBgn0040394	839	614	686
FBgn0040376	3852	3531	3361
FBgn0040066	654	340	314
FBgn0001404	13452	6956	6523
FBgn0040336	668	369	340
FBgn0040333	244	135	143
FBgn0040334	1518	854	665
FBgn0029629	3952	1941	2015
FBgn0011566	2347	1473	1571
FBgn0011606	3	8	13
FBgn0040375	3752	3381	3397
FBgn0040377	169	62	107
FBgn0040388	171	95	78
FBgn0003714	2178	1039	1139
FBgn0001150	216	82	134
FBgn0052797	1	0	1
FBgn0040385	0	3	0
FBgn0003371	48152	24103	24068
FBgn0003068	11054	5804	5761
FBgn0024993	482	245	237
FBgn0024996	2204	1429	1332
FBgn0024997	242	113	142
FBgn0024991	903	559	460
FBgn0000928	0	0	0
FBgn0000927	0	0	0
FBgn0000520	1249	709	584
FBgn0024975	463	356	323
FBgn0040356	0	0	0
FBgn0003996	1497	775	722
FBgn0040384	10081	5155	4926
FBgn0024980	0	0	1
FBgn0000376	1636	954	903
FBgn0024973	2897	1542	1466
FBgn0024998	1225	633	606
FBgn0024995	2382	1453	1480
FBgn0024994	3328	1659	1669
FBgn0024992	2464	1162	1303
FBgn0000092	3	276	237
FBgn0025838	8	3	5
FBgn0011276	414	177	237
FBgn0004647	558	352	303
FBgn0040396	860	476	431
FBgn0000479	34112	17307	16941
FBgn0002933	0	0	0
FBgn0003374	0	0	0
FBgn0029660	1	1	0
FBgn0029662	148	77	71
FBgn0029661	32	12	20
FBgn0029659	0	0	1
FBgn0029658	0	0	0
FBgn0052493	0	0	0
FBgn0029657	7	1443	1486
FBgn0029656	1	2	5
FBgn0003086	0	0	0
FBgn0010296	0	0	0
FBgn0010295	2	1	1
FBgn0010294	128	180	187
FBgn0040393	153	88	65
FBgn0000644	145	136	66
FBgn0028746	3774	1882	1989
FBgn0040355	0	0	0
FBgn0052793	0	0	0
FBgn0029642	110	54	56
FBgn0025645	36	14	22
FBgn0029643	0	0	0
FBgn0029644	0	0	0
FBgn0029645	0	0	0
FBgn0029646	0	0	0
FBgn0029647	0	0	0
FBgn0029648	0	0	0
FBgn0028369	5923	3038	2885
FBgn0029649	0	0	0
FBgn0003285	1343	677	668
FBgn0025644	0	0	0
FBgn0029639	0	0	0
FBgn0040354	0	0	0
FBgn0040353	0	0	0
FBgn0040352	0	0	0
FBgn0029664	2502	1230	1326
FBgn0029666	7126	3738	3421
FBgn0029669	0	0	0
FBgn0052792	109	261	231
FBgn0044046	82	79	41
FBgn0023215	15838	7832	8050
FBgn0015286	8497	4181	4319
FBgn0023216	1848	923	989
FBgn0029672	541	354	387
FBgn0052791	2384	1171	1241
FBgn0029667	0	0	0
FBgn0029665	1180	611	632
FBgn0029663	17249	8900	8353
FBgn0052785	0	0	0
FBgn0025118	0	0	0
FBgn0028491	0	3	1
FBgn0029681	48	28	21
FBgn0029686	667	386	308
FBgn0052786	0	0	0
FBgn0052783	56	43	13
FBgn0029687	52257	25680	26584
FBgn0029690	0	137	177
FBgn0029689	2375	1176	1199
FBgn0029688	3467	1796	1681
FBgn0029685	7114	3676	3465
FBgn0019661	245560	123951	121632
FBgn0029694	0	116	111
FBgn0000221	648	267	390
FBgn0026084	7255	3767	3504
FBgn0026085	80	239	255
FBgn0026083	11069	6832	6923
FBgn0066114	2104	1167	981
FBgn0029697	0	0	0
FBgn0029701	0	0	0
FBgn0029702	0	1	0
FBgn0029706	2254	1429	1426
FBgn0029707	27	15	12
FBgn0029705	0	0	0
FBgn0040907	1685	849	868
FBgn0002707	1299	614	694
FBgn0040906	31	10	21
FBgn0029703	0	0	0
FBgn0040905	1	1	0
FBgn0040904	0	0	0
FBgn0029700	0	0	0
FBgn0052774	0	0	1
FBgn0041252	0	0	1
FBgn0029696	0	0	0
FBgn0000635	21092	10555	10584
FBgn0026080	1960	2623	2415
FBgn0026079	2293	1203	1120
FBgn0004832	1607	968	873
FBgn0029693	2685	1331	1355
FBgn0000179	14246	7088	7160
FBgn0029708	34643	17094	17593
FBgn0029709	5669	2598	3071
FBgn0029710	2938	1482	1457
FBgn0029712	604	679	667
FBgn0029714	1116	518	598
FBgn0029716	0	0	0
FBgn0022768	5198	2580	2621
FBgn0029715	3566	1707	1860
FBgn0029713	4424	2598	2571
FBgn0029711	4162	2108	2068
FBgn0003210	2792	1355	1481
FBgn0052773	124	57	68
FBgn0011760	192547	98936	93661
FBgn0028325	9787	4966	4824
FBgn0029722	0	0	0
FBgn0029727	0	0	0
FBgn0029729	0	0	0
FBgn0029730	455	243	212
FBgn0029733	69	50	19
FBgn0052772	7607	3676	3938
FBgn0029737	5057	2624	2452
FBgn0004368	2186	1032	1154
FBgn0029740	0	0	0
FBgn0061196	3	9	13
FBgn0029728	18	15	3
FBgn0029726	0	0	0
FBgn0029725	0	0	0
FBgn0025679	0	0	0
FBgn0029724	0	0	0
FBgn0029745	193	88	105
FBgn0029746	0	0	0
FBgn0003449	3045	1592	1490
FBgn0011761	119	60	59
FBgn0029753	0	0	0
FBgn0029755	1401	952	901
FBgn0014024	4206	2299	2359
FBgn0029754	1	1	0
FBgn0029752	149	69	117
FBgn0029751	0	1	1
FBgn0029750	0	3	0
FBgn0029747	273	90	185
FBgn0052767	19064	9449	9630
FBgn0026751	1097	608	489
FBgn0010014	57691	28844	28849
FBgn0029761	38981	19809	19181
FBgn0029763	4851	2448	2412
FBgn0029765	0	0	5
FBgn0029766	630	326	304
FBgn0029768	7918	5103	5492
FBgn0029770	0	0	2
FBgn0029771	1954	1155	1210
FBgn0026702	367	270	197
FBgn0004687	5050	2661	2389
FBgn0029778	601	319	282
FBgn0052762	10	0	11
FBgn0029769	0	1398	1279
FBgn0029762	0	0	0
FBgn0029756	1529	758	804
FBgn0028474	4072	2028	2103
FBgn0029785	4714	2411	2303
FBgn0003747	0	0	0
FBgn0000394	9	257	238
FBgn0029791	0	0	0
FBgn0029795	0	0	0
FBgn0029798	502	259	249
FBgn0029799	3471	6014	5867
FBgn0029801	6429	4170	4386
FBgn0029809	2	60	42
FBgn0029810	1127676	550870	576927
FBgn0029811	0	0	0
FBgn0029812	0	0	0
FBgn0029814	97769	49409	48373
FBgn0052761	30	28	32
FBgn0029816	2	1	1
FBgn0029817	1	7	1
FBgn0029820	6631	5555	5344
FBgn0029821	0	0	0
FBgn0029822	8526	4358	4193
FBgn0029823	383	286	223
FBgn0029819	5245	2544	2702
FBgn0014340	1187	602	594
FBgn0029818	6277	3182	3097
FBgn0029813	0	2	0
FBgn0029807	149	81	71
FBgn0029804	746	351	437
FBgn0013987	10862	5359	5509
FBgn0029800	1541	4879	5068
FBgn0261383	3083	1584	1505
FBgn0052758	12504	6163	6350
FBgn0053080	153	77	81
FBgn0027564	2935	1703	1706
FBgn0029789	5738	3014	2728
FBgn0046687	8	1	13
FBgn0015794	1575	810	825
FBgn0029783	71	1388	1127
FBgn0029824	2685	1278	1407
FBgn0029825	1028	511	527
FBgn0052756	1178	521	658
FBgn0029826	500	296	204
FBgn0052755	17	13	4
FBgn0029827	0	0	0
FBgn0029828	0	1	0
FBgn0029830	250	131	120
FBgn0029831	0	1	0
FBgn0029833	4804	2512	2334
FBgn0029834	7587	4029	3558
FBgn0029835	0	0	3
FBgn0029843	8950	4492	4705
FBgn0029849	1372	677	698
FBgn0003514	14175	7290	6899
FBgn0029848	0	0	0
FBgn0040069	0	0	0
FBgn0052751	0	1	0
FBgn0052750	0	0	0
FBgn0026060	68	230	268
FBgn0029840	1405	1180	1307
FBgn0029839	4543	2226	2320
FBgn0029838	58	38	21
FBgn0029837	301	189	149
FBgn0003302	1499	870	682
FBgn0029003	2850	1521	1332
FBgn0027546	3144	1527	1628
FBgn0005390	0	3	4
FBgn0029851	20	16	17
FBgn0015818	3049	1622	1494
FBgn0029853	534	265	269
FBgn0028982	6008	3109	3106
FBgn0029857	1281	1317	1273
FBgn0029858	311	195	148
FBgn0029861	1497	728	770
FBgn0029863	0	0	0
FBgn0029864	6176	3045	3132
FBgn0029866	27	23	6
FBgn0029867	2947	1914	1750
FBgn0052748	0	0	0
FBgn0029873	1285	891	862
FBgn0014031	0	0	0
FBgn0000524	1	1	0
FBgn0014026	9060	4322	4747
FBgn0029874	1044	693	819
FBgn0003139	5351	2574	2780
FBgn0003655	2	0	2
FBgn0016974	27	18	9
FBgn0029868	8875	4812	4792
FBgn0043796	1542	831	711
FBgn0028685	6674	3799	4188
FBgn0026015	3986	1899	2087
FBgn0031283	0	231	402
FBgn0031281	1193	671	623
FBgn0000442	0	2	1
FBgn0026438	23662	11796	11867
FBgn0040106	0	0	0
FBgn0004611	29042	14840	15786
FBgn0053127	1	0	1
FBgn0000061	0	0	0
FBgn0003278	623	348	280
FBgn0002593	9477	4731	4755
FBgn0031254	0	0	0
FBgn0031255	0	0	0
FBgn0004583	0	449	423
FBgn0031256	3172	1554	1618
FBgn0031257	7949	3985	3965
FBgn0027592	3828	1901	1928
FBgn0003963	1074	602	497
FBgn0031263	347	1678	1726
FBgn0031265	193	174	173
FBgn0031266	2836	1399	1437
FBgn0031268	1505	783	817
FBgn0023489	0	0	1
FBgn0010323	331	183	155
FBgn0013323	31	71	55
FBgn0031267	740	333	407
FBgn0021874	1086	541	699
FBgn0031264	95	57	38
FBgn0005660	749	415	442
FBgn0031260	7800	3939	3861
FBgn0010602	8046	4320	3726
FBgn0043364	5420	2663	2757
FBgn0031258	4240	2086	2154
FBgn0015924	5944	3274	3540
FBgn0031253	597	318	279
FBgn0031252	0	16	7
FBgn0031251	0	2	2
FBgn0031250	73	1031	1076
FBgn0051921	220	131	90
FBgn0031249	2	2	0
FBgn0031248	0	0	0
FBgn0067779	6474	3674	3775
FBgn0031213	8180	5579	5940
FBgn0031214	193	90	103
FBgn0031216	13606	6661	6948
FBgn0031217	2524	1901	1937
FBgn0001142	19447	9497	9951
FBgn0031224	2338	1286	1162
FBgn0031228	5156	2605	2645
FBgn0031229	3814	1882	1932
FBgn0031231	1498	778	909
FBgn0031233	3139	1565	1589
FBgn0031235	0	208	178
FBgn0031240	255	128	142
FBgn0003444	789	872	814
FBgn0031247	367	366	362
FBgn0024352	6250	3096	3154
FBgn0020622	11767	5974	5793
FBgn0017457	4109	2144	2328
FBgn0025686	50	207	166
FBgn0031245	9285	11026	11063
FBgn0031244	825	772	818
FBgn0031238	3068	1461	1619
FBgn0031239	2391	1201	1205
FBgn0031232	1	95	95
FBgn0031227	363	251	206
FBgn0051974	0	0	0
FBgn0051975	0	0	0
FBgn0051976	0	0	0
FBgn0031219	0	0	0
FBgn0026787	8388	5074	4634
FBgn0002931	694	334	360
FBgn0051973	2742	1344	1429
FBgn0031209	1	139	216
FBgn0002121	0	0	0
FBgn0036970	0	0	0
FBgn0036974	7964	3850	4114
FBgn0036975	1325	669	656
FBgn0024887	1363	693	670
FBgn0036977	0	0	0
FBgn0001259	0	0	0
FBgn0036979	0	337	249
FBgn0036980	18238	9409	8945
FBgn0036985	95	227	129
FBgn0036991	1115	854	669
FBgn0036993	634	409	435
FBgn0036996	0	0	0
FBgn0036997	14	48	23
FBgn0036998	1114	539	575
FBgn0036999	1210	704	649
FBgn0037001	13752	6854	6898
FBgn0052425	5818	2989	2829
FBgn0037003	69	32	37
FBgn0037004	0	0	0
FBgn0037005	0	0	0
FBgn0037009	316	270	313
FBgn0037011	2493	1267	1226
FBgn0037013	0	0	0
FBgn0001323	1	1	0
FBgn0037012	773	327	446
FBgn0037008	1240	617	629
FBgn0037007	13327	6692	6635
FBgn0037000	150	156	137
FBgn0052428	2988	1525	1516
FBgn0036995	0	19	18
FBgn0036994	915	658	467
FBgn0036992	280	383	439
FBgn0036990	992	694	624
FBgn0029158	1557	758	799
FBgn0036988	2738	1313	1425
FBgn0036987	1397	647	750
FBgn0036986	14703	7497	7470
FBgn0036984	38968	25917	26084
FBgn0028978	0	0	1
FBgn0027565	2222	1097	1241
FBgn0001247	12473	6345	6715
FBgn0036978	0	0	0
FBgn0036973	594	417	347
FBgn0037014	0	0	0
FBgn0037016	12	4	8
FBgn0040634	543	331	335
FBgn0016696	14874	8412	8137
FBgn0037020	2041	1191	1271
FBgn0037024	1680	868	812
FBgn0037025	0	0	0
FBgn0037027	6136	3462	3274
FBgn0037030	0	100	103
FBgn0040636	71	27	89
FBgn0037031	4307	2514	2475
FBgn0040637	0	0	0
FBgn0037035	0	5	2
FBgn0011591	163	108	62
FBgn0052432	12198	6354	6523
FBgn0027055	3115	1558	1558
FBgn0037026	3147	1668	1479
FBgn0037023	0	0	0
FBgn0027364	1688	881	815
FBgn0037022	0	1813	1766
FBgn0037021	5328	2865	2993
FBgn0037019	1286	1423	1485
FBgn0037018	363	268	267
FBgn0037017	1059	570	489
FBgn0045474	221	139	82
FBgn0037015	5974	2892	3102
FBgn0001320	11	4	7
FBgn0037037	0	0	0
FBgn0053283	2	2	0
FBgn0037042	0	115	143
FBgn0037044	1342	1531	1576
FBgn0028402	646	358	309
FBgn0026179	6966	3679	3289
FBgn0053284	152	68	84
FBgn0037050	5199	2689	3014
FBgn0037057	407	267	327
FBgn0037060	9582	5078	5054
FBgn0028427	1976	1078	953
FBgn0004865	4772	2384	2389
FBgn0037061	2143	1347	1401
FBgn0037059	0	0	0
FBgn0053056	570	288	387
FBgn0053054	84	195	200
FBgn0041100	289	1400	1458
FBgn0024150	1111	681	434
FBgn0037051	2446	1513	1436
FBgn0020294	1093	577	516
FBgn0053285	0	0	0
FBgn0037045	1036	647	473
FBgn0003415	13819	7200	7040
FBgn0053286	0	0	0
FBgn0053287	0	2	0
FBgn0037040	0	0	0
FBgn0037039	0	0	0
FBgn0037038	0	0	0
FBgn0037036	0	0	0
FBgn0037068	0	0	0
FBgn0037069	5	0	5
FBgn0037071	1785	1036	1211
FBgn0037073	1394	1276	1296
FBgn0052436	0	0	0
FBgn0052437	0	0	0
FBgn0052440	0	0	0
FBgn0053288	0	320	283
FBgn0005694	7540	3950	3885
FBgn0037087	1093	548	619
FBgn0037090	90	36	55
FBgn0037092	3246	2966	2713
FBgn0037093	5060	2443	2617
FBgn0037094	11840	6119	5865
FBgn0053289	0	0	0
FBgn0015283	7894	4105	3789
FBgn0028663	5428	2708	2723
FBgn0053290	76	57	19
FBgn0037101	0	0	0
FBgn0052438	2921	1546	1375
FBgn0052441	8612	4188	4451
FBgn0037102	2678	1290	1388
FBgn0037099	186	108	78
FBgn0037098	4846	2462	2384
FBgn0029152	13239	6540	6704
FBgn0026371	866	1663	1636
FBgn0015239	1276	804	863
FBgn0037086	0	0	0
FBgn0037085	0	0	0
FBgn0014143	156	71	86
FBgn0037082	2457	1472	1282
FBgn0037081	3312	2936	3169
FBgn0002842	0	0	0
FBgn0037078	0	0	0
FBgn0037076	746	355	391
FBgn0037074	7989	4697	4468
FBgn0003042	4159	2282	2339
FBgn0037070	23	542	714
FBgn0037067	0	0	0
FBgn0037065	0	0	0
FBgn0027945	1702	811	892
FBgn0037064	34	20	18
FBgn0037063	5945	3082	2863
FBgn0037106	1793	798	995
FBgn0037108	7526	4429	4355
FBgn0037110	1829	808	1030
FBgn0043783	31	35	47
FBgn0052445	0	0	0
FBgn0052446	6542	3409	3133
FBgn0037115	2	243	276
FBgn0037117	6865	3882	3731
FBgn0037121	891	531	514
FBgn0037125	0	0	0
FBgn0037128	0	0	0
FBgn0037131	28	25	4
FBgn0037133	0	947	1058
FBgn0000560	0	0	0
FBgn0022936	216	106	110
FBgn0037134	6014	3047	2971
FBgn0037135	13812	7591	7593
FBgn0037139	0	0	0
FBgn0037138	59587	30670	30031
FBgn0046301	3619	1718	1901
FBgn0052448	270	708	933
FBgn0037130	4356	3202	3159
FBgn0037129	0	0	0
FBgn0037127	0	0	0
FBgn0037126	0	0	0
FBgn0037124	0	0	0
FBgn0037123	0	0	0
FBgn0037122	60	81	133
FBgn0037120	11749	5823	5935
FBgn0052447	0	0	0
FBgn0037116	4921	4165	4379
FBgn0037114	0	0	0
FBgn0037109	6197	3664	3792
FBgn0037107	26521	13101	13420
FBgn0037105	2194	1069	1125
FBgn0037140	89	94	39
FBgn0037142	4556	2313	2243
FBgn0037143	6	51	19
FBgn0037144	0	0	0
FBgn0029091	1	1	0
FBgn0037146	0	0	0
FBgn0000045	0	2	0
FBgn0004514	5128	2549	2579
FBgn0037149	114	45	69
FBgn0000100	12184	6005	6179
FBgn0004414	0	0	0
FBgn0037151	251	111	140
FBgn0037150	915	475	440
FBgn0027532	4405	2117	2290
FBgn0037147	1	0	1
FBgn0037141	623	254	414
FBgn0052449	0	0	0
FBgn0015075	2377	1970	1834
FBgn0004179	36396	18157	18239
FBgn0025702	14078	9732	10447
FBgn0027086	3234	1597	1658
FBgn0052450	0	0	0
FBgn0037162	1	0	1
FBgn0037164	547	315	261
FBgn0037165	0	0	0
FBgn0037166	121	43	78
FBgn0037167	1	1	0
FBgn0037163	0	0	0
FBgn0004449	16262	8220	8067
FBgn0011771	6457	3288	3176
FBgn0037156	1052	1204	1278
FBgn0028500	3748	1853	1895
FBgn0037169	0	0	0
FBgn0037170	0	0	0
FBgn0037172	0	0	1
FBgn0037174	0	0	0
FBgn0037176	59	29	30
FBgn0037179	3	0	3
FBgn0037180	0	0	0
FBgn0052453	0	0	0
FBgn0037181	29	23	6
FBgn0052452	1623	842	782
FBgn0037185	618	902	869
FBgn0260481	0	3	0
FBgn0037188	7559	3946	3615
FBgn0052451	46909	23552	23365
FBgn0037191	0	36	47
FBgn0010830	3838	2952	2935
FBgn0037186	546	902	791
FBgn0037184	2441	1273	1215
FBgn0037183	0	1	0
FBgn0037182	5262	2435	2829
FBgn0037178	0	0	0
FBgn0037177	0	0	0
FBgn0037175	0	0	0
FBgn0037171	1367	725	645
FBgn0037195	67	36	32
FBgn0037197	0	0	0
FBgn0053169	878	485	393
FBgn0037200	6	413	470
FBgn0037202	298	600	649
FBgn0037203	5	0	5
FBgn0037204	0	0	0
FBgn0037205	0	0	0
FBgn0037206	2533	1241	1293
FBgn0037207	169	85	86
FBgn0052457	70	40	30
FBgn0052461	0	0	0
FBgn0044324	6052	2787	3265
FBgn0010348	47214	24616	25181
FBgn0020518	3	2	1
FBgn0037199	4106	4356	4684
FBgn0052459	33	21	45
FBgn0052462	0	395	349
FBgn0052460	0	0	0
FBgn0037397	0	0	0
FBgn0046878	0	0	0
FBgn0037402	0	0	0
FBgn0037405	1	0	1
FBgn0037406	0	0	0
FBgn0051562	0	0	0
FBgn0037408	4051	1922	2130
FBgn0037409	1	1	0
FBgn0037410	201	101	100
FBgn0037411	0	0	0
FBgn0037413	0	0	0
FBgn0027527	2	1	1
FBgn0037414	0	0	0
FBgn0037415	0	0	0
FBgn0037416	0	0	0
FBgn0037419	0	0	0
FBgn0037421	6	18	6
FBgn0037422	0	0	0
FBgn0040279	0	0	0
FBgn0037424	0	0	0
FBgn0051561	0	0	0
FBgn0051560	0	0	0
FBgn0037427	0	0	4
FBgn0037428	0	0	0
FBgn0037420	0	0	0
FBgn0037418	120	53	85
FBgn0037412	1070	532	538
FBgn0051559	0	0	0
FBgn0046875	0	0	0
FBgn0046876	0	0	0
FBgn0026077	0	0	0
FBgn0037399	0	0	0
FBgn0037398	0	0	0
FBgn0037396	0	0	0
FBgn0037374	3672	2987	2737
FBgn0037375	3953	2515	2483
FBgn0028690	4829	2319	2511
FBgn0037377	800	518	615
FBgn0037379	4524	2253	2271
FBgn0037384	815	378	437
FBgn0037386	144	76	101
FBgn0037387	0	0	0
FBgn0037388	0	0	0
FBgn0037389	0	0	0
FBgn0028436	496	263	233
FBgn0037395	0	0	0
FBgn0003261	56169	28171	28002
FBgn0010403	0	0	0
FBgn0011281	59	44	15
FBgn0040679	0	0	0
FBgn0037391	4220	3903	3788
FBgn0029088	5022	2818	2705
FBgn0037383	642	612	529
FBgn0037382	1742	880	943
FBgn0037378	1395	791	937
FBgn0037376	3250	2138	2160
FBgn0037372	2844	1252	1592
FBgn0037329	3027	1802	1790
FBgn0011715	2832	1481	1353
FBgn0037332	3358	2128	2252
FBgn0051550	5225	2799	2429
FBgn0010051	5281	2606	2704
FBgn0037338	813	954	735
FBgn0037341	4014	1999	2053
FBgn0041191	11900	5931	5970
FBgn0037345	407	429	434
FBgn0037347	5965	2943	3023
FBgn0019637	0	838	864
FBgn0037351	7512	3461	4052
FBgn0051551	0	0	0
FBgn0051549	944	445	499
FBgn0037354	897	445	487
FBgn0037356	1207	651	686
FBgn0037359	690	694	701
FBgn0046222	1584	1284	1311
FBgn0037363	6680	3555	3125
FBgn0037368	1164	638	546
FBgn0037370	1853	983	917
FBgn0027497	4876	2383	2496
FBgn0037371	1819	980	878
FBgn0037369	1719	904	843
FBgn0004878	29	14	37
FBgn0037365	811	385	429
FBgn0037364	0	1	0
FBgn0010772	17206	8604	8768
FBgn0037360	7464	4674	4818
FBgn0037358	11995	6147	5943
FBgn0027951	9179	4709	4602
FBgn0051548	78	37	41
FBgn0051546	0	9	26
FBgn0044823	779	422	357
FBgn0037350	233	127	106
FBgn0017550	4912	4166	4335
FBgn0014366	1624	1040	1040
