FBgn0040367	0	0	0
FBgn0025642	0	0	0
FBgn0004650	0	0	0
FBgn0024362	3542	1832	1710
FBgn0024361	0	0	0
FBgn0024364	766	394	372
FBgn0029573	0	0	0
FBgn0024987	22359	11210	11150
FBgn0023169	8570	4524	4236
FBgn0052813	3089	1585	1509
FBgn0024985	18165	9213	8953
FBgn0027794	1238	618	620
FBgn0027795	0	0	0
FBgn0024986	2077	1010	1261
FBgn0000826	0	0	0
FBgn0024365	3142	1586	1556
FBgn0024360	304	148	157
FBgn0024366	0	1	0
FBgn0025641	7401	3675	3726
FBgn0052811	62	28	34
FBgn0028550	1954	1072	887
FBgn0026876	0	0	0
FBgn0040366	865	488	377
FBgn0040363	0	0	5
FBgn0040368	266	172	94
FBgn0026872	2908	1487	1473
FBgn0029580	299	165	199
FBgn0025383	0	0	0
FBgn0025381	1638	796	842
FBgn0025394	4577	2297	2338
FBgn0000482	2092	1096	1150
FBgn0001189	0	1178	1189
FBgn0029587	753	5554	5552
FBgn0024897	1	0	1
FBgn0025391	1073	570	503
FBgn0025378	0	0	0
FBgn0023130	1528	1103	847
FBgn0023530	332	265	181
FBgn0025390	625	448	515
FBgn0025393	0	18	40
FBgn0003517	9735	5055	4687
FBgn0044508	0	0	0
FBgn0025382	3036	1529	1508
FBgn0052808	378	219	273
FBgn0027791	550	267	285
FBgn0027793	0	0	0
FBgn0052806	0	0	0
FBgn0026873	968	566	596
FBgn0023513	0	0	0
FBgn0014411	5251	2982	2825
FBgn0023514	1732	1168	1195
FBgn0029594	2018	1508	1406
FBgn0023519	1532	1798	1851
FBgn0023509	1087	671	807
FBgn0023510	12808	6596	6213
FBgn0023508	6318	3142	3176
FBgn0023522	1039	451	588
FBgn0023521	437	206	233
FBgn0025627	0	0	0
FBgn0025630	1022	724	743
FBgn0025629	281	251	286
FBgn0025628	3490	1969	2160
FBgn0029596	1	1	0
FBgn0025626	2831	1358	1474
FBgn0025625	3701	2250	2484
FBgn0025631	416	249	173
FBgn0026878	74	20	54
FBgn0000667	4438	2832	2764
FBgn0003964	7358	3768	3598
FBgn0023545	3287	1970	2002
FBgn0023520	2	2	0
FBgn0023512	1504	1000	877
FBgn0023511	1927	1075	996
FBgn0052801	0	65	94
FBgn0023518	1574	1200	1277
FBgn0026088	950	769	812
FBgn0026089	845	706	694
FBgn0023517	351	172	180
FBgn0023516	699	449	445
FBgn0023515	433	200	233
FBgn0028969	9715	4596	5122
FBgn0026090	2501	1249	1252
FBgn0029590	0	1	1
FBgn0025624	1774	1159	1119
FBgn0040395	56626	28144	28488
FBgn0000382	45189	23123	22082
FBgn0023507	393	173	220
FBgn0004654	197	597	647
FBgn0023540	0	0	0
FBgn0025839	3096	1604	1501
FBgn0011576	0	300	378
FBgn0015036	8	449	517
FBgn0003116	3056	1968	1960
FBgn0040899	748	398	350
FBgn0040900	6728	3290	3441
FBgn0024984	0	0	0
FBgn0023549	1172	742	677
FBgn0029606	0	0	0
FBgn0003048	2930	1657	1566
FBgn0000810	2257	1229	1029
FBgn0023523	0	0	0
FBgn0023527	846	876	977
FBgn0040391	1	1	0
FBgn0053218	1	1	0
FBgn0003079	6257	3188	3069
FBgn0003159	765	389	377
FBgn0040389	1722	787	935
FBgn0044047	161	108	56
FBgn0040392	0	0	0
FBgn0023526	5138	2561	2578
FBgn0023529	21267	10307	10963
FBgn0023528	12306	6685	6715
FBgn0027296	1859	917	950
FBgn0023524	21348	10753	10595
FBgn0023525	1478	773	705
FBgn0000377	502	286	216
FBgn0001330	1310	864	739
FBgn0004397	164	93	71
FBgn0023550	168	81	89
FBgn0029603	0	0	0
FBgn0023542	2340	1582	1630
FBgn0023541	0	3	6
FBgn0005670	1	1	1
FBgn0004655	1595	833	762
FBgn0013432	2568	1810	1805
FBgn0004861	2678	1364	1314
FBgn0004860	935	424	511
FBgn0040394	658	516	643
FBgn0040376	3497	2912	2769
FBgn0040066	1875	952	923
FBgn0001404	13117	6178	6964
FBgn0040336	0	0	17
FBgn0040333	473	220	270
FBgn0040334	1275	566	709
FBgn0029629	2772	1423	1350
FBgn0011566	2418	1759	1451
FBgn0011606	0	12	8
FBgn0040375	3504	2956	2733
FBgn0040377	0	0	0
FBgn0040388	309	166	145
FBgn0003714	3085	1625	1460
FBgn0001150	143	74	69
FBgn0052797	4	2	2
FBgn0040385	0	0	0
FBgn0003371	52322	26035	26291
FBgn0003068	4105	2202	2070
FBgn0024993	423	197	250
FBgn0024996	1709	1022	1016
FBgn0024997	1	1	0
FBgn0024991	25	31	28
FBgn0000928	0	0	0
FBgn0000927	12	1	12
FBgn0000520	1680	844	837
FBgn0024975	421	263	336
FBgn0040356	0	0	0
FBgn0003996	3517	1739	1778
FBgn0040384	9443	4685	4758
FBgn0024980	0	0	0
FBgn0000376	1759	1019	918
FBgn0024973	2613	1325	1322
FBgn0024998	727	323	404
FBgn0024995	1652	935	1042
FBgn0024994	1346	627	743
FBgn0024992	2356	1124	1232
FBgn0000092	0	76	91
FBgn0025838	0	0	0
FBgn0011276	229	117	112
FBgn0004647	933	576	519
FBgn0040396	1039	518	521
FBgn0000479	32924	16111	16934
FBgn0002933	0	0	0
FBgn0003374	0	0	0
FBgn0029660	14	9	21
FBgn0029662	408	165	243
FBgn0029661	255	144	125
FBgn0029659	23	7	16
FBgn0029658	0	0	0
FBgn0052493	0	0	0
FBgn0029657	142	4062	4131
FBgn0029656	61	31	30
FBgn0003086	0	0	0
FBgn0010296	0	0	0
FBgn0010295	49	20	29
FBgn0010294	144	205	196
FBgn0040393	104	54	50
FBgn0000644	106	80	27
FBgn0028746	3719	1871	2001
FBgn0040355	0	0	0
FBgn0052793	0	0	0
FBgn0029642	0	0	0
FBgn0025645	1	1	0
FBgn0029643	1	0	1
FBgn0029644	0	0	4
FBgn0029645	0	0	0
FBgn0029646	0	0	0
FBgn0029647	0	0	0
FBgn0029648	0	0	0
FBgn0028369	8126	4259	3867
FBgn0029649	0	0	0
FBgn0003285	2107	1255	861
FBgn0025644	0	1	0
FBgn0029639	3	1	2
FBgn0040354	3	0	3
FBgn0040353	0	0	0
FBgn0040352	0	0	0
FBgn0029664	1540	779	792
FBgn0029666	7909	4025	3949
FBgn0029669	0	0	0
FBgn0052792	0	21	16
FBgn0044046	0	8	23
FBgn0023215	16739	8347	8444
FBgn0015286	10475	5179	5298
FBgn0023216	2058	1014	1089
FBgn0029672	204	133	108
FBgn0052791	434	258	212
FBgn0029667	2	1	1
FBgn0029665	1150	633	548
FBgn0029663	16179	8268	7911
FBgn0052785	0	0	0
FBgn0025118	0	0	0
FBgn0028491	0	6	3
FBgn0029681	0	0	0
FBgn0029686	225	85	140
FBgn0052786	148	88	60
FBgn0052783	24	8	16
FBgn0029687	57248	28984	28270
FBgn0029690	0	16	0
FBgn0029689	2494	1070	1424
FBgn0029688	2809	1471	1348
FBgn0029685	5684	2745	2940
FBgn0019661	41156	20829	20346
FBgn0029694	4	97	57
FBgn0000221	898	453	445
FBgn0026084	8415	4487	3934
FBgn0026085	32	151	186
FBgn0026083	13873	8935	8895
FBgn0066114	1127	554	630
FBgn0029697	3	0	3
FBgn0029701	0	0	0
FBgn0029702	0	0	0
FBgn0029706	1693	1033	1007
FBgn0029707	33	18	15
FBgn0029705	0	0	0
FBgn0040907	1118	588	530
FBgn0002707	324	146	178
FBgn0040906	1	0	1
FBgn0029703	0	0	0
FBgn0040905	0	0	0
FBgn0040904	0	0	0
FBgn0029700	0	0	0
FBgn0052774	0	0	0
FBgn0041252	0	0	0
FBgn0029696	0	0	0
FBgn0000635	24202	11840	12422
FBgn0026080	1505	2934	2803
FBgn0026079	1770	863	943
FBgn0004832	669	373	446
FBgn0029693	3190	1530	1661
FBgn0000179	17579	8798	8781
FBgn0029708	30172	15262	14910
FBgn0029709	5240	2476	2764
FBgn0029710	2094	934	1160
FBgn0029712	329	384	347
FBgn0029714	797	442	355
FBgn0029716	0	0	0
FBgn0022768	6821	3237	3591
FBgn0029715	4363	2148	2215
FBgn0029713	2477	1467	1412
FBgn0029711	4723	2397	2348
FBgn0003210	1390	707	683
FBgn0052773	262	120	142
FBgn0011760	166995	84930	82100
FBgn0028325	11670	6207	5463
FBgn0029722	0	0	0
FBgn0029727	0	8	0
FBgn0029729	0	0	0
FBgn0029730	384	191	194
FBgn0029733	0	0	0
FBgn0052772	5305	2833	2493
FBgn0029737	2672	1231	1447
FBgn0004368	4161	2047	2114
FBgn0029740	0	0	0
FBgn0061196	0	2	0
FBgn0029728	2	3	0
FBgn0029726	0	0	0
FBgn0029725	2	0	2
FBgn0025679	2	2	0
FBgn0029724	0	0	0
FBgn0029745	211	97	114
FBgn0029746	0	0	0
FBgn0003449	2836	1501	1358
FBgn0011761	42	27	15
FBgn0029753	0	0	1
FBgn0029755	794	688	556
FBgn0014024	4648	2455	2653
FBgn0029754	14	5	10
FBgn0029752	39	34	28
FBgn0029751	2	2	1
FBgn0029750	1	1	0
FBgn0029747	0	0	0
FBgn0052767	9326	4846	4485
FBgn0026751	618	319	299
FBgn0010014	54178	26982	27198
FBgn0029761	28506	14255	14255
FBgn0029763	4892	2567	2331
FBgn0029765	0	0	1
FBgn0029766	748	370	378
FBgn0029768	9010	6138	5704
FBgn0029770	0	0	1
FBgn0029771	1472	955	832
FBgn0026702	73	76	48
FBgn0004687	5963	2952	3011
FBgn0029778	199	103	97
FBgn0052762	0	0	0
FBgn0029769	3	1456	1376
FBgn0029762	0	0	1
FBgn0029756	2011	1092	971
FBgn0028474	3984	2121	1929
FBgn0029785	5341	2753	2591
FBgn0003747	0	0	0
FBgn0000394	64	232	302
FBgn0029791	0	0	0
FBgn0029795	0	0	0
FBgn0029798	13	10	3
FBgn0029799	3034	4956	4792
FBgn0029801	8959	5286	5828
FBgn0029809	1	49	30
FBgn0029810	665204	326613	338639
FBgn0029811	0	0	0
FBgn0029812	0	0	0
FBgn0029814	87142	44448	42721
FBgn0052761	45	36	9
FBgn0029816	6	1	6
FBgn0029817	1	0	1
FBgn0029820	7309	5436	5292
FBgn0029821	0	0	0
FBgn0029822	6969	3429	3563
FBgn0029823	1221	648	819
FBgn0029819	3681	1848	1833
FBgn0014340	1	2	3
FBgn0029818	2946	1372	1578
FBgn0029813	0	0	1
FBgn0029807	214	126	99
FBgn0029804	930	494	446
FBgn0013987	7658	3677	3989
FBgn0029800	797	3576	3931
FBgn0261383	4148	1941	2214
FBgn0052758	8628	4385	4246
FBgn0053080	0	8	0
FBgn0027564	2165	1321	1310
FBgn0029789	3276	1788	1488
FBgn0046687	27	5	23
FBgn0015794	1929	1016	978
FBgn0029783	115	776	904
FBgn0029824	3363	1619	1744
FBgn0029825	793	369	425
FBgn0052756	665	385	280
FBgn0029826	181	98	83
FBgn0052755	2	0	2
FBgn0029827	0	0	0
FBgn0029828	0	2	0
FBgn0029830	826	417	410
FBgn0029831	0	0	1
FBgn0029833	5962	3088	2888
FBgn0029834	7327	3687	3642
FBgn0029835	4	0	4
FBgn0029843	6571	3172	3456
FBgn0029849	1828	833	999
FBgn0003514	16477	8462	8021
FBgn0029848	0	1	3
FBgn0040069	0	0	2
FBgn0052751	0	0	0
FBgn0052750	2	0	2
FBgn0026060	20	76	53
FBgn0029840	1241	1086	833
FBgn0029839	4149	2076	2083
FBgn0029838	2	1	1
FBgn0029837	54	6	73
FBgn0003302	2250	1085	1179
FBgn0029003	2636	1217	1422
FBgn0027546	1914	893	1030
FBgn0005390	4	3	1
FBgn0029851	1	3	1
FBgn0015818	1206	682	610
FBgn0029853	0	0	0
FBgn0028982	4207	2151	2232
FBgn0029857	1069	1049	1111
FBgn0029858	230	120	121
FBgn0029861	573	246	327
FBgn0029863	168	71	97
FBgn0029864	4422	2155	2268
FBgn0029866	1	0	1
FBgn0029867	1972	1106	1342
FBgn0052748	0	0	0
FBgn0029873	1678	1000	1036
FBgn0014031	0	0	0
FBgn0000524	0	0	0
FBgn0014026	9760	4673	5092
FBgn0029874	413	354	417
FBgn0003139	5072	2358	2715
FBgn0003655	0	0	0
FBgn0016974	0	0	0
FBgn0029868	9047	4805	4718
FBgn0043796	1110	581	529
FBgn0028685	6245	3560	3777
FBgn0026015	2696	1451	1245
FBgn0031283	0	369	335
FBgn0031281	725	450	368
FBgn0000442	0	27	5
FBgn0026438	19976	9860	10118
FBgn0040106	0	0	0
FBgn0004611	28889	15088	15223
FBgn0053127	30	6	24
FBgn0000061	0	0	0
FBgn0003278	611	303	315
FBgn0002593	11268	5959	5317
FBgn0031254	0	0	0
FBgn0031255	0	0	0
FBgn0004583	0	609	570
FBgn0031256	1799	902	897
FBgn0031257	7624	3893	3731
FBgn0027592	2744	1369	1375
FBgn0003963	226	119	107
FBgn0031263	367	1319	1251
FBgn0031265	346	227	228
FBgn0031266	1088	506	586
FBgn0031268	1111	599	608
FBgn0023489	0	5	0
FBgn0010323	734	402	341
FBgn0013323	0	68	40
FBgn0031267	509	260	250
FBgn0021874	341	248	202
FBgn0031264	0	0	0
FBgn0005660	1324	941	772
FBgn0031260	9219	4645	4574
FBgn0010602	6800	3639	3164
FBgn0043364	5392	2695	2697
FBgn0031258	4206	2085	2122
FBgn0015924	6365	3862	3681
FBgn0031253	703	406	297
FBgn0031252	38	56	62
FBgn0031251	6	6	4
FBgn0031250	218	2082	2026
FBgn0051921	0	0	0
FBgn0031249	41	13	28
FBgn0031248	144	53	100
FBgn0067779	5549	3198	3157
FBgn0031213	7102	4154	4499
FBgn0031214	66	43	23
FBgn0031216	13358	6622	6736
FBgn0031217	2716	2091	1833
FBgn0001142	13678	6709	6975
FBgn0031224	1119	591	676
FBgn0031228	4430	2120	2400
FBgn0031229	1650	761	903
FBgn0031231	1042	633	623
FBgn0031233	3542	1660	1885
FBgn0031235	59	134	75
FBgn0031240	413	206	265
FBgn0003444	570	838	629
FBgn0031247	390	377	437
FBgn0024352	3331	1432	1905
FBgn0020622	12110	5990	6121
FBgn0017457	3171	1848	1748
FBgn0025686	0	142	82
FBgn0031245	10772	10408	10425
FBgn0031244	1006	811	1019
FBgn0031238	1380	688	750
FBgn0031239	3347	1681	1850
FBgn0031232	7	80	141
FBgn0031227	377	219	248
FBgn0051974	8	0	8
FBgn0051975	0	0	0
FBgn0051976	0	0	0
FBgn0031219	0	0	0
FBgn0026787	5351	3332	3227
FBgn0002931	1014	548	466
FBgn0051973	4065	2116	1950
FBgn0031209	9	210	144
FBgn0002121	0	0	6
FBgn0036970	0	0	0
FBgn0036974	9824	4790	5034
FBgn0036975	647	313	334
FBgn0024887	1374	653	721
FBgn0036977	0	0	0
FBgn0001259	0	0	0
FBgn0036979	0	399	571
FBgn0036980	15331	7874	7531
FBgn0036985	122	119	139
FBgn0036991	514	386	261
FBgn0036993	960	485	591
FBgn0036996	0	0	0
FBgn0036997	258	121	163
FBgn0036998	1064	555	509
FBgn0036999	1787	871	1003
FBgn0037001	10421	5439	4982
FBgn0052425	5247	2608	2642
FBgn0037003	0	0	0
FBgn0037004	0	0	0
FBgn0037005	70	39	31
FBgn0037009	253	297	204
FBgn0037011	1835	897	938
FBgn0037013	0	0	0
FBgn0001323	0	0	0
FBgn0037012	383	204	179
FBgn0037008	729	403	326
FBgn0037007	9548	4887	4661
FBgn0037000	43	87	43
FBgn0052428	2166	1050	1139
FBgn0036995	0	0	0
FBgn0036994	696	416	396
FBgn0036992	0	46	87
FBgn0036990	796	570	673
FBgn0029158	2426	1192	1234
FBgn0036988	1886	1022	864
FBgn0036987	622	334	288
FBgn0036986	8645	4407	4381
FBgn0036984	40696	27921	28348
FBgn0028978	0	0	0
FBgn0027565	3292	1707	1648
FBgn0001247	19070	9835	10212
FBgn0036978	0	0	0
FBgn0036973	1149	641	686
FBgn0037014	0	0	0
FBgn0037016	0	0	0
FBgn0040634	439	328	288
FBgn0016696	13569	7693	7596
FBgn0037020	1270	807	859
FBgn0037024	1709	855	855
FBgn0037025	0	0	0
FBgn0037027	5034	2879	2562
FBgn0037030	0	71	54
FBgn0040636	73	173	150
FBgn0037031	3444	1942	2096
FBgn0040637	0	0	0
FBgn0037035	0	0	0
FBgn0011591	0	0	0
FBgn0052432	9072	4862	4805
FBgn0027055	2926	1359	1579
FBgn0037026	3794	1883	1911
FBgn0037023	0	0	0
FBgn0027364	1270	688	582
FBgn0037022	1	1355	1412
FBgn0037021	5533	3105	2956
FBgn0037019	2830	2113	2429
FBgn0037018	667	471	381
FBgn0037017	870	429	441
FBgn0045474	1	2	0
FBgn0037015	5795	2939	2864
FBgn0001320	0	0	2
FBgn0037037	0	0	0
FBgn0053283	1	0	1
FBgn0037042	0	87	75
FBgn0037044	722	695	695
FBgn0028402	1455	701	778
FBgn0026179	6589	3174	3422
FBgn0053284	0	0	0
FBgn0037050	3348	2007	1912
FBgn0037057	554	440	276
FBgn0037060	6536	3291	3574
FBgn0028427	1411	785	728
FBgn0004865	6984	3530	3457
FBgn0037061	1618	1115	933
FBgn0037059	1	0	4
FBgn0053056	138	106	153
FBgn0053054	118	226	245
FBgn0041100	125	551	751
FBgn0024150	1367	665	702
FBgn0037051	3396	2023	1944
FBgn0020294	1981	1051	930
FBgn0053285	0	0	0
FBgn0037045	847	463	436
FBgn0003415	13396	6676	7023
FBgn0053286	0	0	0
FBgn0053287	0	0	0
FBgn0037040	0	0	1
FBgn0037039	0	0	0
FBgn0037038	0	0	0
FBgn0037036	0	0	0
FBgn0037068	0	0	0
FBgn0037069	0	0	0
FBgn0037071	804	704	550
FBgn0037073	1808	1303	1535
FBgn0052436	1	1	0
FBgn0052437	0	0	0
FBgn0052440	0	0	0
FBgn0053288	0	314	342
FBgn0005694	10258	5482	5307
FBgn0037087	1158	613	675
FBgn0037090	0	1	0
FBgn0037092	1818	1724	1664
FBgn0037093	5322	2802	2521
FBgn0037094	4509	2270	2339
FBgn0053289	2	0	2
FBgn0015283	5419	2557	2862
FBgn0028663	5008	2523	2485
FBgn0053290	0	0	0
FBgn0037101	467	236	231
FBgn0052438	2649	1331	1318
FBgn0052441	9366	4561	4814
FBgn0037102	2261	1157	1104
FBgn0037099	0	0	0
FBgn0037098	7399	3574	3825
FBgn0029152	6561	3338	3231
FBgn0026371	739	1085	1224
FBgn0015239	2847	1813	2026
FBgn0037086	0	0	0
FBgn0037085	0	0	0
FBgn0014143	1	1	0
FBgn0037082	1511	987	1055
FBgn0037081	3782	2937	3112
FBgn0002842	0	0	0
FBgn0037078	0	0	0
FBgn0037076	408	231	177
FBgn0037074	10693	6063	5660
FBgn0003042	5539	3053	2936
FBgn0037070	8	184	105
FBgn0037067	0	0	0
FBgn0037065	0	0	0
FBgn0027945	745	359	386
FBgn0037064	295	388	217
FBgn0037063	4750	2522	2228
FBgn0037106	875	420	455
FBgn0037108	9233	5434	5830
FBgn0037110	1242	631	612
FBgn0043783	0	0	0
FBgn0052445	0	0	0
FBgn0052446	5718	2896	2822
FBgn0037115	5	62	123
FBgn0037117	3520	1950	1903
FBgn0037121	1008	535	568
FBgn0037125	0	0	0
FBgn0037128	0	0	0
FBgn0037131	0	0	0
FBgn0037133	1	1104	1011
FBgn0000560	0	0	0
FBgn0022936	254	125	129
FBgn0037134	5735	2770	2965
FBgn0037135	13345	7295	7318
FBgn0037139	0	0	0
FBgn0037138	46011	23394	23457
FBgn0046301	1843	887	956
FBgn0052448	229	719	777
FBgn0037130	3654	2880	2888
FBgn0037129	0	0	0
FBgn0037127	0	0	0
FBgn0037126	0	0	0
FBgn0037124	0	0	0
FBgn0037123	0	0	0
FBgn0037122	1	55	40
FBgn0037120	11551	5789	5762
FBgn0052447	0	0	0
FBgn0037116	2794	2211	2252
FBgn0037114	0	0	0
FBgn0037109	4392	3373	3051
FBgn0037107	22390	11323	11067
FBgn0037105	2948	1479	1470
FBgn0037140	0	0	0
FBgn0037142	5886	2906	2980
FBgn0037143	1	1	0
FBgn0037144	0	0	0
FBgn0029091	1	0	1
FBgn0037146	0	0	0
FBgn0000045	0	0	0
FBgn0004514	6410	3159	3251
FBgn0037149	211	99	112
FBgn0000100	11708	5845	5863
FBgn0004414	0	0	0
FBgn0037151	351	215	136
FBgn0037150	7	7	0
FBgn0027532	2521	1349	1172
FBgn0037147	7	2	6
FBgn0037141	509	237	272
FBgn0052449	0	0	0
FBgn0015075	2240	1778	1721
FBgn0004179	26065	12846	13219
FBgn0025702	12818	8478	9107
FBgn0027086	3347	1673	1675
FBgn0052450	0	0	0
FBgn0037162	0	0	0
FBgn0037164	318	168	150
FBgn0037165	1	1	0
FBgn0037166	49	28	21
FBgn0037167	0	0	0
FBgn0037163	0	0	0
FBgn0004449	16152	8102	8057
FBgn0011771	8293	4186	4107
FBgn0037156	1035	1144	1150
FBgn0028500	534	280	254
FBgn0037169	0	0	0
FBgn0037170	0	0	0
FBgn0037172	0	0	0
FBgn0037174	733	383	350
FBgn0037176	0	0	0
FBgn0037179	0	0	0
FBgn0037180	0	0	0
FBgn0052453	0	0	0
FBgn0037181	9	8	2
FBgn0052452	379	235	144
FBgn0037185	772	954	1080
FBgn0260481	170	74	96
FBgn0037188	6752	3323	3443
FBgn0052451	28167	14036	14131
FBgn0037191	0	74	24
FBgn0010830	2573	1996	1765
FBgn0037186	104	732	632
FBgn0037184	1768	1036	756
FBgn0037183	81	83	75
FBgn0037182	5101	2546	2555
FBgn0037178	0	0	0
FBgn0037177	0	0	0
FBgn0037175	0	0	0
FBgn0037171	1670	844	826
FBgn0037195	0	0	0
FBgn0037197	0	0	0
FBgn0053169	1096	536	560
FBgn0037200	10	280	193
FBgn0037202	799	1432	1285
FBgn0037203	103	51	52
FBgn0037204	0	0	0
FBgn0037205	0	0	0
FBgn0037206	1368	674	694
FBgn0037207	440	222	218
FBgn0052457	94	22	72
FBgn0052461	0	0	0
FBgn0044324	3779	2009	1770
FBgn0010348	45085	23450	24470
FBgn0020518	12	4	8
FBgn0037199	4321	4133	4100
FBgn0052459	23	16	16
FBgn0052462	0	244	407
FBgn0052460	0	0	0
FBgn0037397	0	0	0
FBgn0046878	125	88	94
FBgn0037402	0	0	0
FBgn0037405	0	0	0
FBgn0037406	0	0	0
FBgn0051562	0	0	0
FBgn0037408	1361	618	743
FBgn0037409	28	4	25
FBgn0037410	0	0	0
FBgn0037411	0	0	0
FBgn0037413	0	0	0
FBgn0027527	9	5	4
FBgn0037414	0	0	0
FBgn0037415	0	0	0
FBgn0037416	1	1	0
FBgn0037419	0	0	0
FBgn0037421	0	0	0
FBgn0037422	0	0	0
FBgn0040279	0	0	0
FBgn0037424	0	0	0
FBgn0051561	0	0	0
FBgn0051560	0	0	0
FBgn0037427	0	0	0
FBgn0037428	0	0	0
FBgn0037420	0	0	0
FBgn0037418	0	0	4
FBgn0037412	0	0	0
FBgn0051559	0	0	0
FBgn0046875	0	0	0
FBgn0046876	0	8	12
FBgn0026077	0	0	0
FBgn0037399	0	0	0
FBgn0037398	118	83	72
FBgn0037396	0	0	0
FBgn0037374	4498	3272	3405
FBgn0037375	3701	2353	2362
FBgn0028690	3619	1919	1702
FBgn0037377	718	469	408
FBgn0037379	2460	1199	1261
FBgn0037384	306	89	217
FBgn0037386	0	0	0
FBgn0037387	190	87	103
FBgn0037388	0	0	0
FBgn0037389	0	0	0
FBgn0028436	1034	449	585
FBgn0037395	0	0	0
FBgn0003261	52203	26391	25817
FBgn0010403	0	0	0
FBgn0011281	0	0	0
FBgn0040679	0	0	0
FBgn0037391	4196	4079	3919
FBgn0029088	11503	6017	6199
FBgn0037383	314	198	245
FBgn0037382	1771	858	963
FBgn0037378	573	411	321
FBgn0037376	2101	1447	1665
FBgn0037372	1869	960	922
FBgn0037329	1783	1105	1097
FBgn0011715	3664	1862	1810
FBgn0037332	1860	1008	1111
FBgn0051550	3826	1838	1994
FBgn0010051	3015	1442	1579
FBgn0037338	49	177	209
FBgn0037341	3291	1654	1713
FBgn0041191	8828	4329	4507
FBgn0037345	191	274	286
FBgn0037347	5079	2333	2757
FBgn0019637	0	1025	941
FBgn0037351	9557	4525	5032
FBgn0051551	0	0	0
FBgn0051549	895	408	487
FBgn0037354	230	98	132
FBgn0037356	1339	712	712
FBgn0037359	625	606	638
FBgn0046222	2156	1693	1683
FBgn0037363	6226	3282	2948
FBgn0037368	510	224	287
FBgn0037370	612	329	293
FBgn0027497	4112	2018	2107
FBgn0037371	2910	1473	1448
FBgn0037369	408	228	181
FBgn0004878	49	48	50
FBgn0037365	552	276	276
FBgn0037364	0	0	0
FBgn0010772	16353	8113	8376
FBgn0037360	5650	3709	3657
FBgn0037358	11541	5738	5923
FBgn0027951	9624	4928	4781
FBgn0051548	0	0	0
FBgn0051546	0	0	0
FBgn0044823	584	328	256
FBgn0037350	662	304	362
FBgn0017550	5862	4763	4850
FBgn0014366	1646	1048	1025
FBgn0037344	10794	5605	5359
FBgn0037342	745	434	381
FBgn0037340	410	210	200
FBgn0037339	4306	2539	2643
FBgn0037336	20356	10280	10078
